,nmod,nsubj,xcomp,ccomp,advcl,iobj,mark,obj,obl,case,conj,advmod,nummod,flat,det,amod,acl,discourse,cc,dep:repeat,dislocated,cop,fixed,vocative,parataxis,csubj,ccomp:purp,acl:relcl,punct,advcl:seq,obj:po,nmod:poss,advcl:quote,advcl:conv,obj:lo,ccomp:quote,obj:ro,advcl:cond,appos,advcl:compar,advcl:purp,flat:name,ccomp:obj,csubj:quote,compound,xcomp:lo,conj:q,orphan,aux,compound:pred,nsubj:outer,xcomp:subj,obj:cs,compound:prt,csubj:outer,ccomp:iobj,ccomp:ro,obj:poss,ccomp:poss,ccomp:lo,advmod:q,nmod:quote,dep,aux:pass,nsubj:pass,det:poss,advmod:emph,list,det:adj,obl:tmod,det:pron,obl:agent,expl,det:noun,csubj:pass,compound:svc,obl:arg,advcl:cmp,advcl:relcl,cc:preconj,compound:smixut,obl:npmod,advmod:lmod,obj:agent,obl:lmod,nsubj:cop,aux:exhort,compound:lvc,nmod:npmod,compound:redup,case:loc,nsubj:caus,iobj:agent,aux:ex,aux:caus,flat:range,flat:dist,parataxis:obj,det:rel,expl:pv,goeswith,dep:comp,dislocated:obj,dep:redup,dislocated:subj,dep:conj,obl:mod,dislocated:mod,parataxis:parenth,parataxis:mod,dep:flat,nummod:gov,obl:depict,parataxis:discourse,obl:float,clf,nmod:gen,advmod:neg,flat:foreign,discourse:sp,compound:dir,clf:det,obj:periph,compound:vv,advcl:coverb,mark:rel,compound:quant,nsubj:periph,advmod:df,compound:ext,obl:patient,compound:vo,mark:adv,expl:pass,nmod:tmod,mark:prt,parataxis:rep,nmod:relat,aux:neg,acl:attr,nmod:attr,csubj:caus,flat:vv,nmod:unmarked,obl:unmarked,det:numgov,det:nummod,nmod:desc,det:predet,nmod:gobj,obl:cmp,csubj:cop,advmod:cmp,aux:aspect,compound:nn,aux:imp,xcomp:ds,obl:own,nmod:gsubj,aux:opt,cop:own,aux:tense,expl:subj,advcl:cleft,obj:lvc,expl:comp,parataxis:insert,ccomp:speech,nmod:name,obl:iobj,obl:final,nmod:iobj,nmod:pred,auxpart,obl:subj,obl:obj,case:gen,case:acc,compound:affix,mark:q,discourse:conn,nmod:det,advmod:loc,nmod:att,compound:preverb,advmod:tlocy,amod:att,advmod:mode,ccomp:obl,nmod:obl,ccomp:pred,advmod:que,advmod:to,advmod:tto,obl:lvc,advmod:locy,advmod:tfrom,amod:attlvc,nsubj:lvc,nmod:attlvc,compound:a,nmod:lmod,case:adv,xcomp:pred,obl:prep,csubj:cleft,case:voc,vocative:mention,parataxis:sentence,parataxis:rt,parataxis:hashtag,parataxis:url,expl:impers,parataxis:nsubj,parataxis:appos,discourse:emo,obj:appl,iobj:appl,flat:title,flat:num,dep:ss,dep:agr,aux:pot,advmod:deg,nmod:obj,nmod:subj,nmod:prp,obl:dat,obl:cau,advcl:abs,advmod:tmod,cop:outer,conj:expl,csubj:relcl,advcl:pred,ccomp:relcl,dislocated:nsubj,ccomp:reported,dislocated:advcl,flat:redup,csubj:reported,dislocated:csubj,parataxis:reporting,dislocated:obl,orphan:missing,dislocated:ccomp,flat:gov,xcomp:relcl,cop:emph,case:det,aux:part,cop:expl,dep:mod,obl:sentcon,dislocated:cleft,cc:nc,obl:advmod,nmod:bahuv,parataxis:conj,parataxis:dislocated,xcomp:obj,conj:redup,discourse:participant,discourse:enunc,obl:pronmod,obj:advneg,mark:advmod,nsubj:obj,obj:advmod,obj:obl,advmod:obl,nsubj:advmod,obj:infx,mark:int,nmod:pre,orphan:nsubjobj,aux:perf,aux:fut,aux:hab,nsubj:nc,amod:flat,aux:clitic,nmod:arg,nmod:flat,aux:cnd,discourse:intj,obl:cmpr,xcomp:cleft,advcl:cmpr,cop:locat,advmod:arg,ccomp:cleft,obl:orphan,nummod:flat,aux:q,acl:inf,expl:poss,ccomp:pmod,obl:pmod,advcl:tcl,nummod:entity,compound:coord,advcl:ccomp,obl:instr,nmod:appos,obl:goal,acl:dpct,obl:source,advcl:manner,obl:path,xcomp:result,advcl:dpct,obl:manner,advcl:fin,obl:benef,obl:soc,obl:grad,acl:ptcp,mark:sim,case:sim,advcl:caus,advcl:concess,acl:crel,ccomp:rel,compound:name,advcl:lcl,advcl:consec,acl:cont,acl:pred,compound:vsc,acl:cleft,nsubj:lfoc,nsubj:ifoc,iobj:patient,nsubj:bfoc,obl:inst,obl:poss,nmod:part,discourse:q,dep:der,nmod:comp,advcl:svc,advmod:det,acl:adv,flat:abs,flat:sibl,conj:svc,flat:repeat,parataxis:rel,vocative:cl,parataxis:newsent,dep:alt,nmod:cau,obl:with,det:pmod,advmod:adj,obl:comp,advcl:objective,acl:subj,compound:vmod,appos:nmod,mark:pcomp,compound:verbnoun,flat:number,obl:adj,obl:about,acl:tmod,compound:atov,xcomp:adj,compound:amod,csubj:vsubj,compound:apr,nsubj:xsubj,csubj:asubj,acl:tonp,compound:pron,advmod:dir,nsubj:nn,flat:time,xcomp:vcomp,compound:adj,flat:date,obl:adv,compound:z,nummod:det,xcomp:dir,case:pred,nmod:agent,nmod:redup,flat:frac,obl:appl,obj:caus,mark:plur,dep:infl,dep:cop,dep:aux,dep:pos,dep:emo,dep:mark,dep:ana
Highland Puebla Nahuatl,0.890851296603444,0.7247132583029541,0.4770713062193297,0.13503620280212764,0.7810661908039402,0.8112781244591328,0.0,0.8221004037117994,0.7534628950140725,0.0,0.0,0.7675900553512963,0.0,0.0,0.0,0.9677884628267678,0.0,0.9832692110965187,0.025211865892934702,,0.5787946246321198,0.8314743880097293,0.0,0.7219280948873623,0.0,0.3227569588973982,,0.0,0.879981936070314,,,,,,,,,,0.0,,,,,,0.0,,,0.0,0.3591016256485496,,,,,,,,,,,,,,0.8849636363831528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hindi,0.16332315261445732,0.1043226915188618,0.05680427214052057,0.012422114859405649,0.3545531701793281,0.012575352593683753,0.9999996949154786,0.7263192177783444,0.02710306969046598,0.01883140939737751,0.0,0.5476075871505628,0.09649543822577519,0.0,0.008394373420411862,0.16893315604965642,0.8382822418844973,0.6970128982256059,0.03680237119339762,,0.46256811859433855,0.0,0.0,0.5916727785823275,0.0,,,0.8659511370648544,0.722037593260938,,,0.05605286109573211,,,,,,,0.0,,,0.0,,,0.3834274789278533,,,,0.005931165864766826,,,,,,,,,,,,,,0.6894741769665178,0.042110290288594934,0.13009080976992574,,,0.0,,0.09870231139762882,,0.0,,,,,,,,,,,,,,,,0.07373916518807594,,0.5916727785823275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hittite,0.8559596826463529,0.14489961753310665,0.37123232664087563,0.0,0.0,0.0,0.0,0.11759466565886476,0.20062232431271465,0.9852281360342515,0.0,0.3120895659343452,0.39124356362925566,0.0,0.7219280948873623,0.9402859586706311,0.0,0.927926261959976,0.5475844288749033,,0.0,0.0,,0.5916727785823275,0.0,0.0,,0.0,,,,,,,,,,,0.0,,,,,,1.0,,,0.5032583347756457,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.24793583772272643,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungarian,0.48791799258948587,0.7989149971416962,0.49158187138882614,0.6014353864290772,0.909091943609633,0.99264103947274,0.12687111473240545,0.9881379627947582,0.8033935003064588,0.035321518929075896,0.0,0.2908157015874837,0.04893139830501121,,0.0048821654283681,,0.1682947643572279,0.9798687566511528,0.7409852748156798,,0.0,0.8348333467992204,0.0,0.0,0.7882487221644086,0.3760198509692728,,,0.9973304328626813,,,,,,,,,,0.0,,,0.0,0.704365119989095,,0.0,,,0.9121156307204276,0.8960382325345574,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9262122127346664,,,,,,,,,,,,,,,,,,,0.1518561514329887,0.6377091047614921,0.442753377661785,0.06175192234138163,0.4510285949336128,0.39662777277837885,0.8171387756817723,0.0,0.5746356978376794,0.9709505944546686,0.18312206830137276,0.8112781244591328,0.5185697317883058,0.5916727785823275,0.0,0.9182958340544896,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Icelandic,0.9794414347592608,0.6378733695943071,0.6789372754438083,0.20713164445928656,0.7012065844539666,0.2583097183986451,0.05137738906240911,0.2971344682871883,0.5072562843362575,0.08519239559065436,0.0,0.9946324145170521,0.7422824883844406,0.0,0.24258601978396188,0.5612125406970869,0.15162989833505597,0.7721551435804814,0.9921860807822966,,0.0,0.6325895753684547,0.0,0.2572548199169886,0.3507097296257845,0.4854607607459134,,0.042864710128818206,0.43342846878248353,,,0.4402844423049329,,,,,,,0.0,,,0.0,,,0.99819587904281,,,,0.348308724011439,,,,,0.8571207700418558,,,,,,,,,0.8461896541557585,,,,,,,,,,0.10120195917086723,,,,0.11880832531263381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ika,0.8453509366224364,0.09054385326964295,0.0,0.2552421131901918,0.09054385326964295,0.0,0.0,0.1485494904303482,0.0,0.0,0.0,0.646646374208209,0.6193821946787638,0.0,0.7706290693639405,0.9993375041688847,0.0,0.7572182549240017,0.0,,0.41381685030363374,0.0,,,0.8112781244591328,0.2974722489192896,,,0.5171354891896202,,,0.6500224216483541,,,,,,,0.0,,0.5916727785823275,,,,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,0.9852281360342515,,,,0.17800689613931447,,,0.0,,,,,,,0.35335933502142136,,,,,,,,0.18312206830137276,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesian,0.19337961801687711,0.2750754975967513,0.38282615352465926,0.19205887686615133,0.7405715327916913,0.0,0.17813578924073892,0.24933205797385133,0.690233974561757,0.10050160174535452,0.0,0.5286112877825706,0.9995929748946941,0.0,0.9713460484353261,0.4649444165877549,0.2510280814812053,0.6193821946787638,0.22428804630595567,,1.0,0.07851456611474096,0.0,0.4689955935892812,0.52764232609436,0.7578784625383954,,0.042890936555388975,0.9743652601251339,,,0.012309764056020954,,,,,,,0.0,,,0.0,,,0.14498304629870556,,,0.0,0.0,,,,,,,,,,,,,,0.33612063551430377,,0.17743802755790278,,0.6653946779239451,0.0,,0.953591866775291,,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.35335933502142136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9876925088958034,0.17203694935311378,0.5216033521785792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irish,0.1691641986210607,0.5489967959286017,0.13767800140546008,0.3155576056038125,0.824446160104546,,0.03931716672682047,0.9852281360342515,0.43738044674558013,0.021987189701914333,0.0,0.8713214662759641,0.20307392998664564,0.0,0.6576718471196678,0.3059591693871565,0.0,0.9366673818775626,0.013487437764412046,,0.8346482851813828,0.034703114844079,0.0,0.9421631690835511,0.46133356608887177,,,0.006491631063628251,0.9914357922767103,,,0.01052925981732727,,,,,,,0.0,,,0.0,,,0.0,,,0.7642045065086203,,,0.8812908992306927,,,0.0,,,,,,,,,,,,,,0.9182958340544896,,0.6600609357644305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.06405347705857845,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031604031481086745,0.11968468822176792,0.030426401876334434,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italian,0.17545387525277018,0.7211634151172985,0.08337986708877282,0.259419803907609,0.7906360021721615,0.7652660998651029,0.004306319893963277,0.5716144847697077,0.8205811261960014,0.004765479988250807,0.0,0.7625459583205668,0.9562087398756975,0.0,0.005560755732751094,0.9123497640101026,0.13605015801728518,0.9976092457726025,0.10342927423841443,,0.8227557342904759,0.4015520288897177,0.0,0.77655578544446,0.6349691730789245,0.8706484272344589,,0.01891212239234988,0.7798568529077292,,,,,,,,,,0.0,,,0.0,,,0.013519522260819646,,,0.9087569615031437,0.024162137300157323,,0.7793498372920851,,,,,,,,,,,,0.7524748189901223,0.018489878486669678,0.8846782980057901,0.19278920530472266,,0.0,,0.0,,0.23457069714333612,0.680568233428752,,0.5032583347756457,,,,,,,,,,,,,,,,,,,,,,,0.8112781244591328,,,,,,,,,,,,,,,,0.49123734182433315,,,,,0.0,,,,,,,,,,,,,,,0.47419907298401454,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.7335379291086666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998868828750375,,,0.7473238096205281,,0.22203244268052708,0.5813214987637028,0.208180945557171,0.3095434291503252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japanese,0.13785200201952696,0.000639856395872881,,0.0,0.14907552095671384,,0.012757089982465414,0.0,0.0015629191597554455,0.004302939587559191,,0.039519314295420375,0.0,,0.024748633041663064,0.2518909908361444,0.02703691776781621,0.30726835986075973,0.08497004888551424,,0.0,0.0,0.0,,,0.0,,,0.48321019057256287,,,,,,,,,,0.0,,,,,,0.5078356964143524,,,,0.024918755978829216,,0.0,,,,0.0,,,,,,,,0.9540912468602212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Javanese,0.16166886034724487,0.4350647658793034,0.0,0.0,0.5947936590297476,0.0,0.034073136076475524,0.30693967038494924,0.6249553329724093,0.017531438179828204,0.0,0.6935710967057406,0.9886994082884974,0.0,0.5934568079629231,0.228538143953528,0.0,0.20062232431271465,0.0,,,0.0,0.0,0.6581912658132185,0.0,0.9575534837147482,,0.0,0.8847973009059119,,,0.035470482395918254,,,,,,,0.0,,,0.0,,,0.0,,,,0.033666593475508585,,0.0,,,,0.0,,,,,,,,,,0.14069622531681375,,0.9182958340544896,,,0.9984816077977788,,0.4021791902022728,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.6500224216483541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaapor,0.9321115676166747,0.36384699817692945,1.0,1.0,0.0,0.9709505944546686,0.0,0.4798320236161285,0.8112781244591328,0.0,0.0,0.9568886656798212,0.0,,0.0,0.0,,0.3372900666170139,0.0,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kangri,0.1654270339962668,0.10403469105822565,0.13923299905509887,0.8112781244591328,0.3984592740952357,0.5032583347756457,0.9967916319816366,0.40707680632541937,0.19776497210580724,0.08168767019691561,0.0,0.7686913027030167,0.0,0.0,0.13110652958234503,0.2998025130558692,,0.0,0.8708644692353644,,,0.0,,,,,,,0.05652459308466933,,,,,,,,,,,,,,,,0.3984592740952357,,,,0.11759466565886476,,,,,,,,,,,,,,0.9103480624345153,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karelian,0.6394571324851641,0.5310917331669388,0.4059770384755711,0.0,0.9182958340544896,,0.0,0.7651162480376882,0.9815679899875963,0.26676498780302604,0.0,0.9688977092243805,0.5225593745369408,0.0,0.49418293484978865,0.05652459308466933,0.5916727785823275,0.0,0.0,,,0.7849920887641584,0.0,0.0,0.2761954276479391,,,0.0,0.9749415664922377,,,0.04411928310443161,,,,,,,0.0,,,0.0,,,0.9932338197397066,,,0.0,0.12741851179235877,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.9090221560878149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karo,0.34781691357106326,0.395916170699594,0.9980008838722996,0.5435644431995964,0.9182958340544896,,0.5272474770240346,0.42329155143619457,0.8112781244591328,0.2761954276479391,0.0,0.8779620013943912,0.8112781244591328,,0.0,0.3829576722723534,0.0,0.5140912790181235,,,0.0,0.0,,,0.6500224216483541,,,,0.0,,,,,,,,,,0.0,,,,,,0.8944518845341283,,,,0.8849636363831528,,,,,,,,,,,,,,0.678114052360606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakh,0.10365337249761515,0.07122236528215467,0.0,0.0,0.047837447427700956,0.0,0.0,0.020223054844143343,0.025238897620835324,0.1544194388806947,0.0,0.7763204936863946,0.0,,0.0,0.05031761290692778,0.13303964861069895,0.964078764808229,0.218877726539011,,,0.0,0.0,0.8812908992306927,0.99819587904281,0.10215803640865039,,0.0,0.7845403626042124,,,0.0,,,,,,,0.0,,,0.0,,,0.20687780750472537,,,0.6193821946787638,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khoekhoe,0.97663491144401,0.6910050118863116,0.3857481994527917,0.8865408928220899,0.9286429974389376,0.8478617451660525,0.5969550697242851,0.6560066914764164,0.357197834757946,0.024080766643316015,0.0,0.8177736558978816,0.10000094301032347,,0.4446713316155608,0.3948148460304941,0.7568336324184035,0.4991798361885462,0.01982694610029531,,0.0,0.9961508427422894,0.0,0.9709505944546686,0.03827095791953287,0.9612366047228759,,0.9567258440526691,0.6576801275407645,,,0.0709989466364099,,,,,,,0.0,,,0.0,,,,,,0.0,0.9231138324076769,,0.3095434291503252,,,,0.0,,,,,,,,,,0.7002019050456441,,0.0,0.0,,,,0.39662777277837885,0.2811937964320427,,0.0,0.5107878229540133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2974722489192896,,,,0.5916727785823275,0.8786744932173093,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khunsari,0.0,0.0,,0.0,0.0,,0.0,0.0,0.9709505944546686,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,,,0.0,,,0.6500224216483541,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
